,0,Accur,Precision,Recall,F1,Fbeta,Balanced Score,ROC_Score,MMC,FM
0,Amostra 1 - T1,0.925,0.875,0.7777777777777778,0.823529411764706,0.8536585365853658,0.8727598566308243,0.974910394265233,0.7782896421160245,0.9004429291604743
1,Amostra 1 - T2,0.925,0.875,0.7777777777777778,0.823529411764706,0.8536585365853658,0.8727598566308243,0.9605734767025089,0.7782896421160245,0.8956639566395662
2,Amostra 1 - T3,0.9,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.8566308243727598,0.967741935483871,0.7132616487455197,0.8673835125448028
3,Amostra 1 - T4,0.95,1.0,0.7777777777777778,0.8750000000000001,0.945945945945946,0.8888888888888888,0.967741935483871,0.8547746665874759,0.934192256772902
4,Amostra 1 - T5,0.925,0.875,0.7777777777777778,0.823529411764706,0.8536585365853658,0.8727598566308243,0.9605734767025089,0.7782896421160245,0.8956639566395662
5,Amostra 2 - T1,0.85,0.6363636363636364,0.7777777777777778,0.7000000000000001,0.660377358490566,0.8243727598566308,0.8996415770609318,0.6067099699809586,0.7947972318027096
6,Amostra 2 - T2,0.85,0.6363636363636364,0.7777777777777778,0.7000000000000001,0.660377358490566,0.8243727598566308,0.921146953405018,0.6067099699809586,0.8019656905840716
7,Amostra 2 - T3,0.9,0.7272727272727273,0.8888888888888888,0.7999999999999999,0.7547169811320754,0.8960573476702509,0.953405017921147,0.740789521357966,0.8680597822411578
8,Amostra 2 - T4,0.75,0.47368421052631576,1.0,0.6428571428571429,0.5294117647058822,0.8387096774193548,0.8548387096774194,0.5664652260218807,0.740986717267552
9,Amostra 2 - T5,0.925,0.75,1.0,0.8571428571428571,0.7894736842105263,0.9516129032258065,0.956989247311828,0.8230548917531015,0.8993586115827202
10,Amostra 3 - T1,0.9,0.7272727272727273,0.8888888888888888,0.7999999999999999,0.7547169811320754,0.8960573476702509,0.9462365591397849,0.740789521357966,0.8656702959807038
11,Amostra 3 - T2,0.875,0.6666666666666666,0.8888888888888888,0.761904761904762,0.7017543859649121,0.8799283154121864,0.9283154121863799,0.6924112581414982,0.8366660378544927
12,Amostra 3 - T3,0.875,0.6666666666666666,0.8888888888888888,0.761904761904762,0.7017543859649121,0.8799283154121864,0.956989247311828,0.6924112581414982,0.8462239828963088
13,Amostra 3 - T4,0.85,0.6,1.0,0.7499999999999999,0.6521739130434783,0.9032258064516129,0.9032258064516129,0.6956083436402524,0.8195418419822347
14,Amostra 3 - T5,0.9,0.7272727272727273,0.8888888888888888,0.7999999999999999,0.7547169811320754,0.8960573476702509,0.956989247311828,0.740789521357966,0.8692545253713848
